registerNum,country1,country2,dateBegan,dateEnded,durationDays,peopleDead,peopleDisplaced,damageUsd,mainCause1,mainCause2,mainCause3,severity,affectedSqKm,magnitude,centroidX,centroidY,GDPmil,GDPrank,Income Group OECD,Region,Land Area
2491,United States,,6/3/04,10/11/04,131,0,300,20000000,Dam Failure,,,large,607.755,4.900999836,-121.357,37.9526,17419000,1,High income: OECD,North America,9831510
2490,Brazil,,6/1/04,6/2/04,2,22,2250,,Heavy Rain,,,large,149.54,2.475787372,-35.7698,-9.68179,2346076,7,Upper middle income,Latin America & Caribbean,8515770
2489,China,,5/31/04,6/1/04,2,4,0,,Heavy Rain,,,large,2442.19,3.688809444,86.2589,47.8637,10354832,2,Upper middle income,East Asia & Pacific,9562911
2488,United States,,5/27/04,6/1/04,6,3,0,,Heavy Rain,,,large,59887.68,5.55548874,-83.8407,37.8801,17419000,1,High income: OECD,North America,9831510
2487,China,,5/27/04,5/28/04,2,18,0,,Dam Failure,,,large,114.073,2.358212859,109.474,30.2851,10354832,2,Upper middle income,East Asia & Pacific,9562911
2486,Dominican Republic,Haiti,5/23/04,6/1/04,10,3300,13000,,Heavy Rain,,,large,8904.89,4.949628559,-71.9034,18.5255,64138,73,Upper middle income,Latin America & Caribbean,48670
2485,United States,,5/22/04,5/26/04,5,1,150,32000000,Heavy Rain,,,large,117312.56,5.768314516,-90.0126,41.9518,17419000,1,High income: OECD,North America,9831510
2484,Thailand,,5/20/04,5/23/04,4,8,0,,Heavy Rain,,,large,531.389,3.327472551,98.6007,17.0271,404824,29,Upper middle income,East Asia & Pacific,513120
2483,China,,5/13/04,5/17/04,5,7,0,53500000,Heavy Rain,,,large,10939.99,4.737986929,117.428,29.1622,10354832,2,Upper middle income,East Asia & Pacific,9562911
2482,United States,,5/13/04,5/15/04,3,0,250,,Heavy Rain,,,large,7786.59,4.368468562,-96.5166,30.8453,17419000,1,High income: OECD,North America,9831510
2481,Costa Rica,,5/10/04,5/11/04,2,1,1800,,Heavy Rain,,,large,7985.92,4.203354951,-83.3808,10.0137,49553,82,Upper middle income,Latin America & Caribbean,51100
2480,Indonesia,,5/7/04,5/11/04,5,0,10000,,Heavy Rain,,,large,14229.48,4.852159034,116.828,-0.527894,888538,16,Lower middle income,East Asia & Pacific,1910930
2479,Iran,,5/1/04,5/1/04,1,8,0,,Heavy Rain,,,large,1122.78,3.050294668,45.9295,34.4441,425326,28,Upper middle income,Middle East & North Africa,1745150
2478,United States,,4/30/04,5/1/04,2,6,0,,Heavy Rain,,,large,18401.2,4.565876141,-96.95,32.0697,17419000,1,High income: OECD,North America,9831510
2477,Ethiopia,,4/25/04,4/25/04,1,7,0,,Heavy Rain,,,large,4312.8,3.634759319,40.7733,11.2164,55612,80,Low income,Sub-Saharan Africa,1104300
2476,United States,,4/24/04,5/2/04,9,4,0,3000000,Heavy Rain,,,large,177018.72,6.202261706,-93.2793,35.7496,17419000,1,High income: OECD,North America,9831510
2475,Tanzania,,4/18/04,4/19/04,2,0,2600,,Heavy Rain,,,large,1526.96,3.484857656,38.2289,-6.66212,48057,86,Low income,Sub-Saharan Africa,947300
2474,Vietnam,,4/16/04,4/17/04,2,9,0,,Heavy Rain,,,large,3305.11,3.820215914,103.941,21.2792,186205,55,Lower middle income,East Asia & Pacific,330972
2473,Bangladesh,India,4/14/04,5/3/04,20,12,50000,,Heavy Rain,,,large,29066.34,5.764420345,91.6947,24.8942,172887,56,Lower middle income,South Asia,148460
2472,Saudi Arabia,,4/14/04,4/16/04,3,5,400,,Heavy Rain,,,large,2676.01,3.904608987,42.6602,17.0785,746249,19,High income: nonOECD,Middle East & North Africa,2149690
2471,Russia,,4/14/04,5/16/04,33,18,4800,25000000,Heavy Rain,Snow/Ice Melt,,large,264456.02,6.940867397,86.6102,51.9754,1860598,10,High income: nonOECD,Europe & Central Asia,17098250
2470,Djibouti,,4/12/04,4/16/04,5,53,2000,,Heavy Rain,,,large,375.433,3.273502448,43.1004,11.486,1589,173,Lower middle income,Middle East & North Africa,23200
2469,Bosnia and Herzegovina,Croatia,4/12/04,5/2/04,21,0,1200,15200000,Heavy Rain,,,large,104997.2,6.343397012,17.7749,44.8661,18286,111,Upper middle income,Europe & Central Asia,51210
2468,Peru,,4/10/04,4/11/04,2,1,50,,Heavy Rain,,,large,271.875,2.73539927,-72.5289,-13.1078,202596,52,Upper middle income,Latin America & Caribbean,1285220
2467,Kenya,,4/9/04,5/11/04,33,50,15000,,Heavy Rain,,,large,268299.25,6.947133399,35.2972,0.087035,60937,75,Lower middle income,Sub-Saharan Africa,580370
2466,Yemen,,4/8/04,4/9/04,2,4,0,,Heavy Rain,,,large,9904.24,4.296851151,44.5352,14.0626,35955,93,Lower middle income,Middle East & North Africa,527970
2465,Fiji,,4/8/04,4/18/04,11,10,2760,2600000,Hurricane/Tropical Storm,,,large,9448.2,5.016741763,177.926,-17.7817,4532,157,Upper middle income,East Asia & Pacific,18270
2464,Mexico,,4/4/04,4/6/04,3,37,3500,,Heavy Rain,,,large,18401.51,4.741974717,-100.312,28.4909,1294690,15,Upper middle income,Latin America & Caribbean,1964380
2463,Russia,Belarus,3/30/04,5/5/04,37,0,1220,,Heavy Rain,Snow/Ice Melt,,large,839987,7.492474289,34.4848,53.4739,1860598,10,High income: nonOECD,Europe & Central Asia,17098250
2462,United States,Canada,3/28/04,4/11/04,15,0,1000,4500000,Heavy Rain,Snow/Ice Melt,,extreme,30761.93,5.965134834,-97.9994,48.162,17419000,1,High income: OECD,North America,9831510
2461,Australia,,3/27/04,4/3/04,8,0,250,,Hurricane/Tropical Storm,,,large,53346.1,5.630192662,120.06,-21.4033,1454675,12,High income: OECD,East Asia & Pacific,7741220
2460,Bosnia and Herzegovina,Croatia,3/23/04,4/3/04,12,0,0,,Heavy Rain,,,large,47165.16,5.752802558,18.0251,45.289,18286,111,Upper middle income,Europe & Central Asia,51210
2459,Papua New Guinea,,3/20/04,3/31/04,12,2,4000,,Heavy Rain,,,large,3315.43,4.599721109,145.509,-5.6766,16929,115,Lower middle income,East Asia & Pacific,462840
2458,Australia,,3/19/04,3/27/04,9,0,0,20000000,Hurricane/Tropical Storm,,,large,120148.25,6.033959959,143.299,-13.875,1454675,12,High income: OECD,East Asia & Pacific,7741220
2457,Indonesia,,3/16/04,3/17/04,2,1,8000,,Heavy Rain,,,large,1435.96,3.458172338,107.494,-6.93005,888538,16,Lower middle income,East Asia & Pacific,1910930
2456,Madagascar,,3/7/04,3/19/04,13,198,216000,250000000,Hurricane/Tropical Storm,,,large,44233.26,5.7596923,49.3672,-14.3938,10593,138,Low income,Sub-Saharan Africa,587295
2455,United States,,3/4/04,3/8/04,5,0,30,,Heavy Rain,,,large,108613.62,5.734854293,-95.9635,37.1562,17419000,1,High income: OECD,North America,9831510
2454,Malaysia,,3/8/04,3/13/04,6,0,12400,,Monsoon,,,large,14015.3,4.924753649,103.354,1.86645,338104,35,Upper middle income,East Asia & Pacific,330800
2453,Russia,,3/6/04,3/11/04,6,0,1000,,Snow/Ice Melt,,,large,10516.82,4.800035691,39.8068,44.7613,1860598,10,High income: nonOECD,Europe & Central Asia,17098250
2452,Canada,,3/6/04,3/8/04,3,0,38,,Snow/Ice Melt,,,extreme,86.6257,2.715798007,-73.772,45.3367,1785387,11,High income: OECD,North America,9984670
2451,Brazil,,3/6/04,3/8/04,3,4,60000,,Heavy Rain,,,large,2879.29,3.936406664,-38.5546,-3.88165,2346076,7,Upper middle income,Latin America & Caribbean,8515770
2450,Turkey,Armenia,3/5/04,3/9/04,5,8,3000,,Heavy Rain,Snow/Ice Melt,,large,353750.6,6.247667189,44.585,40.1622,798429,18,Upper middle income,Europe & Central Asia,783560
2449,Papua New Guinea,,3/5/04,3/9/04,5,0,10000,,Heavy Rain,,,large,2011.2,4.002425265,144.544,-5.87694,16929,115,Lower middle income,East Asia & Pacific,462840
2448,Mozambique,,3/5/04,3/19/04,15,0,100,,Heavy Rain,,,large,3374.3,4.704274951,34.5575,-19.1865,15938,118,Low income,Sub-Saharan Africa,799380
2447,Australia,,3/5/04,3/6/04,2,2,0,,Heavy Rain,,,large,20579.09,4.614456162,153.22,-28.2218,1454675,12,High income: OECD,East Asia & Pacific,7741220
2446,United States,,3/5/04,3/7/04,3,3,0,,Heavy Rain,,,large,70496.68,5.325289919,-83.7764,37.7875,17419000,1,High income: OECD,North America,9831510
2445,Russia,,3/2/04,3/5/04,4,0,0,,Snow/Ice Melt,,,large,1401.54,3.748665488,45.061,51.9038,1860598,10,High income: nonOECD,Europe & Central Asia,17098250
2444,Australia,,3/1/04,3/9/04,9,0,0,,Hurricane/Tropical Storm,,,extreme,111021.08,6.300677953,116.975,-21.5563,1454675,12,High income: OECD,East Asia & Pacific,7741220
2443,Bolivia,Brazil,2/23/04,4/1/04,39,0,0,,Heavy Rain,,,large,209386.98,6.91201428,-63.6763,-12.8522,32996,98,Lower middle income,Latin America & Caribbean,1098580
2442,Australia,,2/20/04,3/7/04,17,0,0,,Heavy Rain,,,large,42115,5.854885726,124.624,-17.9451,1454675,12,High income: OECD,East Asia & Pacific,7741220
2441,Australia,,2/18/04,3/10/04,22,0,0,,Heavy Rain,,,large,338694.19,6.872230428,134.694,-16.9769,1454675,12,High income: OECD,East Asia & Pacific,7741220
2440,Brazil,,2/11/04,5/5/04,85,0,0,,Heavy Rain,,,large,139112.79,7.072785986,-50.4819,-11.8781,2346076,7,Upper middle income,Latin America & Caribbean,8515770
2439,Indonesia,,2/22/04,2/25/04,4,1,3000,,Heavy Rain,,,large,1083.59,3.63692498,99.1245,3.28175,888538,16,Lower middle income,East Asia & Pacific,1910930
2438,Indonesia,,2/18/04,2/23/04,6,5,13000,60000000,Heavy Rain,,,large,284.716,3.232563124,106.838,-6.19397,888538,16,Lower middle income,East Asia & Pacific,1910930
2437,Indonesia,,2/17/04,2/25/04,9,0,4000,200000,Heavy Rain,,,large,3685.68,4.520760135,108.144,-6.40958,888538,16,Lower middle income,East Asia & Pacific,1910930
2436,Australia,,2/13/04,2/17/04,5,0,0,,Heavy Rain,,,large,32950.64,5.216833859,120.087,-21.0923,1454675,12,High income: OECD,East Asia & Pacific,7741220
2435,New Zealand,,2/13/04,2/25/04,13,2,2500,210000000,Heavy Rain,,,extreme,14841.55,5.586452607,175.533,-40.1531,199970,53,High income: OECD,East Asia & Pacific,267710
2434,Philippines,,2/11/04,2/25/04,15,7,20000,,Heavy Rain,,,large,20372.96,5.485145392,125.744,8.22929,284777,40,Lower middle income,East Asia & Pacific,300000
2433,Turkey,,1/24/04,2/14/04,22,0,0,,Heavy Rain,,,large,23470.4,5.712943172,27.9838,38.1568,798429,18,Upper middle income,Europe & Central Asia,783560
2432,Iraq,,1/16/04,2/25/04,41,0,0,,Heavy Rain,,,large,150236.89,6.789560442,46.1627,30.8406,223508,47,Upper middle income,Middle East & North Africa,435240
2431,Madagascar,,1/8/04,2/20/04,44,6,18000,,Heavy Rain,,,large,176541.44,6.890299341,44.6424,-17.4825,10593,138,Low income,Sub-Saharan Africa,587295
2430,Namibia,Zambia,2/1/04,6/2/04,123,10,40000,,Heavy Rain,,,extreme,615606.17,8.180238071,21.4274,-14.5615,12995,128,Upper middle income,Sub-Saharan Africa,824290
2429,Indonesia,,2/3/04,2/5/04,3,4,2400,,Heavy Rain,,,large,26683.32,4.903361119,112.566,-7.63155,888538,16,Lower middle income,East Asia & Pacific,1910930
2428,United Kingdom,,2/3/04,2/7/04,5,0,0,,Heavy Rain,Snow/Ice Melt,,large,385.603,3.285110408,-3.78196,53.1328,2988893,5,High income: OECD,Europe & Central Asia,243610
2427,Tanzania,,2/2/04,2/4/04,3,4,0,,Heavy Rain,,,large,534.805,3.205316714,38.9875,-10.0803,48057,86,Low income,Sub-Saharan Africa,947300
2426,Kazahkstan,,1/30/04,3/2/04,33,0,2000,,Dam Failure,,,large,64571.92,6.32855764,63.7561,45.1809,217872,48,Upper middle income,Europe & Central Asia,2724902
2425,Angola,Namibia,1/27/04,3/1/04,35,0,0,,Heavy Rain,,,large,75082.68,6.41960781,15.2262,-16.048,138357,58,Upper middle income,Sub-Saharan Africa,1246700
2424,Australia,,1/29/04,2/5/04,8,0,0,1000000,Heavy Rain,,,extreme,17758.4,5.453523817,147.369,-41.4063,1454675,12,High income: OECD,East Asia & Pacific,7741220
2423,Mozambique,,1/25/04,2/6/04,13,2,0,,Heavy Rain,,,large,1308.79,4.23081332,32.8681,-25.399,15938,118,Low income,Sub-Saharan Africa,799380
2422,Malaysia,,1/24/04,2/3/04,11,3,6900,,Heavy Rain,,,large,32623.07,5.554917513,103.742,1.62683,338104,35,Upper middle income,East Asia & Pacific,330800
2421,Namibia,,1/14/04,1/17/04,4,1,0,,Heavy Rain,,,extreme,540.126,3.63558507,17.1124,-22.5514,12995,128,Upper middle income,Sub-Saharan Africa,824290
2420,Yemen,,1/12/04,1/21/04,10,5,0,,Heavy Rain,,,large,10630.55,5.026555734,45.3309,14.3526,35955,93,Lower middle income,Middle East & North Africa,527970
2419,Afghanistan,,1/15/04,1/17/04,3,0,4000,,Heavy Rain,,,large,1927.13,3.762032267,62.1535,34.3173,20038,108,Low income,South Asia,652860
2418,Brazil,,1/10/04,3/8/04,59,161,230000,117000000,Heavy Rain,,,large,2018522.23,8.075885548,-44.6785,-22.525,2346076,7,Upper middle income,Latin America & Caribbean,8515770
2417,Australia,,1/14/04,2/25/04,43,0,3400,32000000,Monsoon,,,extreme,1231895.8,8.025072426,141.148,-19.1711,1454675,12,High income: OECD,East Asia & Pacific,7741220
2416,Bolivia,,1/10/04,1/11/04,2,0,40000,,Heavy Rain,,,large,3573.26,3.854094613,-64.8904,-14.8766,32996,98,Lower middle income,Latin America & Caribbean,1098580
2415,Iran,,1/10/04,1/19/04,10,6,8000,,Heavy Rain,,,large,87835.8,5.943671561,51.4395,29.4666,425326,28,Upper middle income,Middle East & North Africa,1745150
2414,Peru,,1/8/04,1/10/04,3,0,11000,,Heavy Rain,,,large,73131.96,5.341228468,-76.2224,-8.29307,202596,52,Upper middle income,Latin America & Caribbean,1285220
2413,Guyana,,1/5/04,1/7/04,3,0,0,,Heavy Rain,,,large,16827.6,4.703143435,-58.3564,6.66256,3097,163,Lower middle income,Latin America & Caribbean,214970
2412,United States,,1/4/04,1/16/04,13,2,60,,Heavy Rain,,,large,167998.11,6.339247748,-85.3878,38.677,17419000,1,High income: OECD,North America,9831510
2411,United States,,12/25/03,12/26/03,2,15,0,,Heavy Rain,,,large,257.162,2.71123679,-117.246,34.2005,17419000,1,High income: OECD,North America,9831510
2410,Turkey,,12/24/03,12/26/03,3,6,0,,Heavy Rain,,,large,1305.97,3.593054455,30.7881,37.0067,798429,18,Upper middle income,Europe & Central Asia,783560
2409,Bolivia,,12/22/03,12/26/03,5,35,0,1000000,Heavy Rain,,,large,8232.15,4.61448328,-65.0585,-16.7225,32996,98,Lower middle income,Latin America & Caribbean,1098580
2408,Tanzania,,12/20/03,12/21/03,2,0,2000,,Heavy Rain,,,large,238.27,2.67809936,37.7078,-4.07513,48057,86,Low income,Sub-Saharan Africa,947300
2407,Philippines,,12/19/03,1/7/04,20,200,97500,3000000,Heavy Rain,,,large,12916.99,5.412191319,125.766,8.88198,284777,40,Lower middle income,East Asia & Pacific,300000
2406,Malaysia,,12/17/03,1/10/04,25,0,2000,,Heavy Rain,,,large,21651.02,5.73341837,117.982,5.41506,338104,35,Upper middle income,East Asia & Pacific,330800
2405,Costa Rica,,12/12/03,12/14/03,3,1,2500,,Heavy Rain,,,large,766.549,3.361661176,-83.3059,10.0941,49553,82,Upper middle income,Latin America & Caribbean,51100
2404,Tunisia,,12/12/03,12/13/03,2,7,0,,Heavy Rain,,,large,9918.63,4.297481686,9.22676,36.7779,48613,84,Upper middle income,Middle East & North Africa,163610
2403,Indonesia,,12/10/03,1/23/04,45,148,350000,,Heavy Rain,,,extreme,82419.94,6.870274803,102.902,-1.04163,888538,16,Lower middle income,East Asia & Pacific,1910930
2402,Thailand,,12/10/03,12/15/03,6,6,0,1400000,Heavy Rain,,,large,27233.62,5.213256624,99.6651,8.6548,404824,29,Upper middle income,East Asia & Pacific,513120
2401,Malaysia,,11/30/03,12/18/03,19,5,3000,,Heavy Rain,,,large,22660.13,5.634015998,103.22,4.81717,338104,35,Upper middle income,East Asia & Pacific,330800
2400,Dominican Republic,,12/6/03,12/8/03,3,8,1000,,Hurricane/Tropical Storm,,,large,7224.1,4.335905004,-70.3175,18.3702,64138,73,Upper middle income,Latin America & Caribbean,48670
2399,Indonesia,,12/5/03,12/10/03,6,0,1000,,Heavy Rain,,,large,539.962,3.510514448,98.7288,3.59651,888538,16,Lower middle income,East Asia & Pacific,1910930
2398,Venezuela,,12/2/03,12/6/03,5,0,6000,,Heavy Rain,,,large,11855.82,4.772901601,-72.3083,9.06005,381286,31,High income: nonOECD,Latin America & Caribbean,912050
2397,Indonesia,,11/30/03,12/6/03,7,0,4000,,Heavy Rain,,,large,3601.56,4.401588694,101.494,0.286528,888538,16,Lower middle income,East Asia & Pacific,1910930
2396,Australia,,12/2/03,12/3/03,2,0,50,75000000,Heavy Rain,,,large,106.546,2.328567146,145.105,-37.8337,1454675,12,High income: OECD,East Asia & Pacific,7741220
2395,France,,12/1/03,12/10/03,10,9,27000,29000000,Heavy Rain,,,extreme,86272.34,6.236901573,4.94085,44.8217,2829192,6,High income: OECD,Europe & Central Asia,549087
2394,Colombia,,11/29/03,12/1/03,3,4,0,,Heavy Rain,,,large,5584.25,4.224086108,-75.0817,10.6202,377740,32,Upper middle income,Latin America & Caribbean,1141749
2393,Brazil,,11/29/03,11/30/03,2,7,2000,,Heavy Rain,,,large,3338.3,3.824555358,-43.3561,-22.6439,2346076,7,Upper middle income,Latin America & Caribbean,8515770
2392,Honduras,,11/28/03,12/24/03,27,7,3000,20000000,Heavy Rain,,,large,5307.76,5.156275041,-86.8593,15.7298,19385,110,Lower middle income,Latin America & Caribbean,112490
2391,Canada,,11/24/03,12/2/03,9,0,15,,Heavy Rain,,,large,1045.19,3.973437755,-75.9574,46.1831,1785387,11,High income: OECD,North America,9984670
2390,Vietnam,,11/24/03,11/26/03,3,3,0,,Heavy Rain,,,large,3793.65,4.056178515,108.35,15.6116,186205,55,Lower middle income,East Asia & Pacific,330972
2389,Indonesia,,11/22/03,11/24/03,3,3,12000,,Heavy Rain,,,large,702.724,3.323906041,112.552,-8.10688,888538,16,Lower middle income,East Asia & Pacific,1910930
2388,United States,,11/19/03,11/22/03,4,9,250,,Heavy Rain,,,extreme,213997.96,6.23349962,-79.3157,38.8759,17419000,1,High income: OECD,North America,9831510
2387,Morocco,,11/17/03,11/21/03,5,13,0,,Heavy Rain,,,large,21201.19,5.025330242,-2.91726,34.9615,110009,61,Lower middle income,Middle East & North Africa,446550
2386,Spain,,11/1/03,1/18/04,79,3,0,,Heavy Rain,,,large,13377.33,6.023996532,-6.24949,37.0912,1381342,14,High income: OECD,Europe & Central Asia,505940
2385,Sierra Leone,,11/11/03,11/13/03,3,0,200,,Heavy Rain,,,large,8243.39,4.393227102,-11.853,7.4768,4838,155,Low income,Sub-Saharan Africa,72300
2384,South Africa,,11/13/03,11/13/03,1,4,0,,Heavy Rain,,,large,457.6,2.660486016,24.7996,-27.5236,350085,33,Upper middle income,Sub-Saharan Africa,1219090
2383,Vietnam,,11/12/03,11/17/03,6,61,0,35000000,Heavy Rain,,,large,38304.75,5.361403883,108.979,12.9047,186205,55,Lower middle income,East Asia & Pacific,330972
2382,United States,,11/12/03,11/13/03,2,18,0,,Heavy Rain,,,large,254.649,2.706971971,-118.273,33.8989,17419000,1,High income: OECD,North America,9831510
2381,Argentina,,11/11/03,11/13/03,3,12,900,,Heavy Rain,,,large,297683.26,5.950875668,-61.686,-32.7122,537660,24,High income: nonOECD,Latin America & Caribbean,2780400
2380,Haiti,,11/10/03,11/26/03,17,12,48000,15500000,Heavy Rain,,,large,21413.21,5.561130698,-70.9826,19.4794,8713,142,Low income,Latin America & Caribbean,27750
2379,Saudi Arabia,,11/10/03,11/11/03,2,12,0,,Heavy Rain,,,large,507.189,3.006199822,39.8268,21.4209,746249,19,High income: nonOECD,Middle East & North Africa,2149690
2378,Papua New Guinea,,11/6/03,11/10/03,5,2,5000,,Heavy Rain,,,large,952.089,3.677647552,147.419,-6.63283,16929,115,Lower middle income,East Asia & Pacific,462840
2377,Indonesia,,11/2/03,11/3/03,2,165,1600,,Heavy Rain,,,large,595.224,3.07571043,98.0634,3.42853,888538,16,Lower middle income,East Asia & Pacific,1910930
2376,Taiwan,Philippines,11/2/03,11/3/03,2,2,0,,Heavy Rain,,,large,17156.81,4.535466537,121.774,17.6099,,,,,
2375,Hungary,,11/1/03,11/2/03,2,0,150,,Dam Failure,,,large,94.8275,2.277964297,20,48.1,138347,59,High income: OECD,Europe & Central Asia,93030
2374,Rwanda,,10/30/03,10/31/03,2,0,7000,,Heavy Rain,,,large,3857.91,3.887382088,30.2562,-1.44887,7890,146,Low income,Sub-Saharan Africa,26340
2373,Colombia,,10/29/03,11/4/03,7,16,0,,Heavy Rain,,,large,171071.22,6.078274993,-75.3122,5.47488,377740,32,Upper middle income,Latin America & Caribbean,1141749
2372,Brazil,,10/27/03,10/31/03,5,0,0,,Heavy Rain,,,large,73221.49,5.563608567,-53.2687,-29.9288,2346076,7,Upper middle income,Latin America & Caribbean,8515770
2371,Russia,Georgia,10/25/03,10/27/03,3,0,600,2000000,Heavy Rain,,,extreme,51606.53,5.490855909,40.7145,43.8129,1860598,10,High income: nonOECD,Europe & Central Asia,17098250
2370,Thailand,,10/17/03,11/4/03,19,3,3000,25000000,Monsoon,,,extreme,11463.21,5.639089845,99.79,12.5592,404824,29,Upper middle income,East Asia & Pacific,513120
2369,Canada,United States,10/17/03,10/26/03,10,4,4000,190000000,Heavy Rain,,,extreme,70921.02,6.151804969,-122.853,49.5023,1785387,11,High income: OECD,North America,9984670
2368,Vietnam,,10/15/03,10/22/03,8,52,40000,18000000,Heavy Rain,,,large,10631.92,4.929701687,108.846,14.7675,186205,55,Lower middle income,East Asia & Pacific,330972
2367,Algeria,,10/15/03,10/18/03,4,13,0,,Heavy Rain,,,large,51769.75,5.316136059,0.110269,34.9894,213518,49,Upper middle income,Middle East & North Africa,2381740
2366,United States,,10/12/03,10/24/03,13,0,50,,Heavy Rain,,,extreme,62960.79,6.214043517,-99.2055,27.6304,17419000,1,High income: OECD,North America,9831510
2365,Mexico,,10/5/03,10/12/03,8,0,1500,,Hurricane/Tropical Storm,,,large,14779.07,5.072737093,-93.6014,17.915,1294690,15,Upper middle income,Latin America & Caribbean,1964380
2364,Malaysia,,10/3/03,10/25/03,23,3,39000,,Heavy Rain,,,extreme,21798.11,6.001176672,100.097,6.64704,338104,35,Upper middle income,East Asia & Pacific,330800
2363,New Zealand,,10/3/03,10/4/03,2,2,0,3000000,Heavy Rain,,,large,923.127,3.266291449,174.84,-41.1902,199970,53,High income: OECD,East Asia & Pacific,267710
